id camera_l disp qw qx qy qz tx ty tz
40 Kite_training/cloudy/color_left/trajectory_3004/000164.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000164.PNG 0.99993 0.008209 0.004943 0.0069 0.752686 0.725957 1.849906
41 Kite_training/cloudy/color_left/trajectory_3004/000168.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000168.PNG 0.999853 0.011994 0.010307 0.00657 0.81503 0.727089 1.815731
42 Kite_training/cloudy/color_left/trajectory_3004/000172.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000172.PNG 0.999769 0.012415 0.016779 0.005136 0.865618 0.736278 1.783009
43 Kite_training/cloudy/color_left/trajectory_3004/000176.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000176.PNG 0.999653 0.009374 0.024461 0.002708 0.899727 0.74302 1.760622
44 Kite_training/cloudy/color_left/trajectory_3004/000180.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000180.PNG 0.999514 0.005507 0.030679 -7e-06 0.900268 0.73994 1.752656
45 Kite_training/cloudy/color_left/trajectory_3004/000184.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000184.PNG 0.999508 0.005118 0.030843 -0.002349 0.853802 0.729101 1.747727
46 Kite_training/cloudy/color_left/trajectory_3004/000188.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000188.PNG 0.999652 0.008591 0.024519 -0.004679 0.783302 0.722079 1.725711
47 Kite_training/cloudy/color_left/trajectory_3004/000192.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000192.PNG 0.999778 0.013797 0.014372 -0.006798 0.736704 0.721127 1.69387
48 Kite_training/cloudy/color_left/trajectory_3004/000196.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000196.PNG 0.999826 0.015919 0.005965 -0.007659 0.772729 0.712947 1.702969
49 Kite_training/cloudy/color_left/trajectory_3004/000200.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000200.PNG 0.999874 0.01431 -0.000124 -0.006923 0.889615 0.690511 1.771486
50 Kite_training/cloudy/color_left/trajectory_3004/000204.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000204.PNG 0.999916 0.009892 -0.00367 -0.007564 1.008144 0.642044 1.803154
51 Kite_training/cloudy/color_left/trajectory_3004/000208.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000208.PNG 0.999837 0.004981 -0.003847 -0.016908 0.939066 0.536412 1.555363
52 Kite_training/cloudy/color_left/trajectory_3004/000212.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000212.PNG 0.999348 -0.000309 -0.000754 -0.036107 0.635398 0.360849 1.004309
53 Kite_training/cloudy/color_left/trajectory_3004/000216.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000216.PNG 0.998456 -0.006039 0.003204 -0.055133 0.245683 0.144449 0.378253
54 Kite_training/cloudy/color_left/trajectory_3004/000220.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000220.PNG 0.998446 -0.010971 0.004249 -0.054474 0.073269 -0.010242 0.104068
55 Kite_training/cloudy/color_left/trajectory_3004/000224.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000224.PNG 0.999386 -0.014089 0.002779 -0.031969 0.129516 -0.046142 0.230418
56 Kite_training/cloudy/color_left/trajectory_3004/000228.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000228.PNG 0.999885 -0.014888 0.000621 0.002722 0.305265 0.011435 0.629954
57 Kite_training/cloudy/color_left/trajectory_3004/000232.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000232.PNG 0.999653 -0.013432 -0.000147 0.022677 0.426272 0.003505 0.915729
58 Kite_training/cloudy/color_left/trajectory_3004/000236.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000236.PNG 0.999682 -0.00977 5.6e-05 0.023259 0.464199 -0.083455 1.014272
59 Kite_training/cloudy/color_left/trajectory_3004/000240.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000240.PNG 0.999952 -0.00449 0.000363 0.008708 0.427347 -0.195524 0.961061
60 Kite_training/cloudy/color_left/trajectory_3004/000244.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000244.PNG 0.99999 -0.000191 9.3e-05 -0.004508 0.389256 -0.263466 0.905242
61 Kite_training/cloudy/color_left/trajectory_3004/000248.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000248.PNG 0.999921 0.0025 -0.000609 -0.012342 0.3737 -0.284858 0.884537
62 Kite_training/cloudy/color_left/trajectory_3004/000252.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000252.PNG 0.999875 0.003462 -0.001376 -0.015346 0.376126 -0.268099 0.892525
63 Kite_training/cloudy/color_left/trajectory_3004/000256.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000256.PNG 0.999867 0.001889 -0.000909 -0.016145 0.376284 -0.219629 0.900523
64 Kite_training/cloudy/color_left/trajectory_3004/000260.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000260.PNG 0.999876 -0.002587 0.000947 -0.015517 0.363466 -0.1466 0.90004
65 Kite_training/cloudy/color_left/trajectory_3004/000264.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000264.PNG 0.999855 -0.009801 0.00368 -0.01344 0.332474 -0.056446 0.892308
66 Kite_training/cloudy/color_left/trajectory_3004/000268.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000268.PNG 0.999816 -0.015659 0.003517 -0.010538 0.283378 0.04488 0.886573
67 Kite_training/cloudy/color_left/trajectory_3004/000272.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000272.PNG 0.999827 -0.016833 -0.001986 -0.0077 0.223449 0.159552 0.891032
68 Kite_training/cloudy/color_left/trajectory_3004/000276.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000276.PNG 0.999822 -0.013147 -0.012318 -0.005568 0.163124 0.294032 0.90788
69 Kite_training/cloudy/color_left/trajectory_3004/000280.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000280.PNG 0.999724 -0.006523 -0.0221 -0.00452 0.118265 0.422674 0.932993
70 Kite_training/cloudy/color_left/trajectory_3004/000284.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000284.PNG 0.999641 0.00108 -0.026454 -0.004115 0.095791 0.519206 0.958026
71 Kite_training/cloudy/color_left/trajectory_3004/000288.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000288.PNG 0.999626 0.009499 -0.025369 -0.003796 0.087487 0.585545 0.978234
72 Kite_training/cloudy/color_left/trajectory_3004/000292.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000292.PNG 0.99965 0.0158 -0.020996 -0.002907 0.081567 0.620295 0.986166
73 Kite_training/cloudy/color_left/trajectory_3004/000296.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000296.PNG 0.999742 0.015791 -0.01629 -0.001 0.06898 0.613591 0.979676
74 Kite_training/cloudy/color_left/trajectory_3004/000300.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000300.PNG 0.999892 0.009145 -0.011433 0.001601 0.049714 0.552017 0.971001
75 Kite_training/cloudy/color_left/trajectory_3004/000304.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000304.PNG 0.999965 -0.002429 -0.006563 0.004552 0.0237 0.436179 0.972071
76 Kite_training/cloudy/color_left/trajectory_3004/000308.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000308.PNG 0.999915 -0.010773 -0.002801 0.006799 -0.008662 0.321911 0.989026
77 Kite_training/cloudy/color_left/trajectory_3004/000312.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000312.PNG 0.999877 -0.013447 -0.000632 0.008074 -0.046111 0.234804 1.014322
78 Kite_training/cloudy/color_left/trajectory_3004/000316.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000316.PNG 0.999906 -0.010918 -0.000159 0.008248 -0.085608 0.184044 1.043829
79 Kite_training/cloudy/color_left/trajectory_3004/000320.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000320.PNG 0.999947 -0.007232 -0.00029 0.00738 -0.123198 0.165059 1.075489
80 Kite_training/cloudy/color_left/trajectory_3004/000324.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000324.PNG 0.999973 -0.004665 -0.00029 0.005601 -0.157108 0.171741 1.109099
81 Kite_training/cloudy/color_left/trajectory_3004/000328.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000328.PNG 0.99999 -0.003191 -0.000119 0.003204 -0.187297 0.200713 1.145389
82 Kite_training/cloudy/color_left/trajectory_3004/000332.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000332.PNG 0.999994 -0.002409 5.5e-05 0.002677 -0.215461 0.243396 1.182768
83 Kite_training/cloudy/color_left/trajectory_3004/000336.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000336.PNG 0.999983 -0.002102 0.000142 0.005366 -0.241631 0.29575 1.220315
84 Kite_training/cloudy/color_left/trajectory_3004/000340.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000340.PNG 0.999936 -0.002238 0.000165 0.011089 -0.263266 0.35804 1.258236
85 Kite_training/cloudy/color_left/trajectory_3004/000344.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000344.PNG 0.999867 -0.002241 0.000148 0.016151 -0.274777 0.426118 1.296778
86 Kite_training/cloudy/color_left/trajectory_3004/000348.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000348.PNG 0.99985 -0.0016 4.8e-05 0.017258 -0.272911 0.495461 1.335794
87 Kite_training/cloudy/color_left/trajectory_3004/000352.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000352.PNG 0.999897 -0.000313 -0.000197 0.014361 -0.259856 0.564793 1.374597
88 Kite_training/cloudy/color_left/trajectory_3004/000356.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000356.PNG 0.999939 0.001345 0.000279 0.010958 -0.239736 0.630934 1.411858
89 Kite_training/cloudy/color_left/trajectory_3004/000360.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000360.PNG 0.999918 0.003075 0.002815 0.012134 -0.216529 0.691305 1.445744
90 Kite_training/cloudy/color_left/trajectory_3004/000364.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000364.PNG 0.999799 0.005028 0.007349 0.017974 -0.191163 0.747921 1.474642
91 Kite_training/cloudy/color_left/trajectory_3004/000368.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000368.PNG 0.999637 0.007342 0.011077 0.023422 -0.161317 0.800681 1.495186
92 Kite_training/cloudy/color_left/trajectory_3004/000372.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000372.PNG 0.999597 0.009726 0.011516 0.024064 -0.123757 0.847035 1.505935
93 Kite_training/cloudy/color_left/trajectory_3004/000376.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000376.PNG 0.999697 0.011686 0.00865 0.019872 -0.077268 0.883982 1.508838
94 Kite_training/cloudy/color_left/trajectory_3004/000380.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000380.PNG 0.999828 0.012654 0.003961 0.012991 -0.021527 0.911726 1.505179
95 Kite_training/cloudy/color_left/trajectory_3004/000384.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000384.PNG 0.999891 0.012219 0.000852 0.008273 0.044005 0.935306 1.494339
96 Kite_training/cloudy/color_left/trajectory_3004/000388.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000388.PNG 0.999925 0.010519 -0.000162 0.006345 0.118175 0.95262 1.477697
97 Kite_training/cloudy/color_left/trajectory_3004/000392.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000392.PNG 0.999948 0.008121 0.000221 0.006232 0.197711 0.961334 1.458779
98 Kite_training/cloudy/color_left/trajectory_3004/000396.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000396.PNG 0.999964 0.006056 0.000463 0.005992 0.277655 0.961862 1.44197
99 Kite_training/cloudy/color_left/trajectory_3004/000400.JPEG Kite_training/cloudy/stereo_disparity/trajectory_3004/000400.PNG 0.999976 0.004444 0.000344 0.005374 0.357577 0.955752 1.427008
