id	camera_l	disp	qw	qx	qy	qz	tx	ty	tz
18	PLE_training/fall/color_left/trajectory_4004/000076.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000076.PNG	0.999820	0.006495	-0.010953	-0.014033	0.289460	-0.684636	1.811382
19	PLE_training/fall/color_left/trajectory_4004/000080.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000080.PNG	0.999891	0.004584	-0.011702	-0.007690	0.297401	-0.668934	1.841163
20	PLE_training/fall/color_left/trajectory_4004/000084.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000084.PNG	0.999905	0.004343	-0.012358	-0.004367	0.299075	-0.668924	1.865967
21	PLE_training/fall/color_left/trajectory_4004/000088.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000088.PNG	0.999886	0.006297	-0.012828	-0.004810	0.299484	-0.676684	1.888534
22	PLE_training/fall/color_left/trajectory_4004/000092.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000092.PNG	0.999838	0.009740	-0.012978	-0.007817	0.302599	-0.680514	1.911462
23	PLE_training/fall/color_left/trajectory_4004/000096.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000096.PNG	0.999824	0.011215	-0.012467	-0.008396	0.309125	-0.668736	1.934425
24	PLE_training/fall/color_left/trajectory_4004/000100.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000100.PNG	0.999875	0.009679	-0.011324	-0.005291	0.312405	-0.649376	1.954629
25	PLE_training/fall/color_left/trajectory_4004/000104.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000104.PNG	0.999933	0.005961	-0.009927	0.000115	0.305021	-0.637365	1.969386
26	PLE_training/fall/color_left/trajectory_4004/000108.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000108.PNG	0.999940	0.004781	-0.009736	0.001201	0.284436	-0.645541	1.978727
27	PLE_training/fall/color_left/trajectory_4004/000112.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000112.PNG	0.999899	0.007757	-0.011211	-0.004070	0.261075	-0.661918	1.985790
28	PLE_training/fall/color_left/trajectory_4004/000116.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000116.PNG	0.999703	0.014192	-0.013868	-0.014177	0.249108	-0.666574	1.993973
29	PLE_training/fall/color_left/trajectory_4004/000120.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000120.PNG	0.999489	0.018818	-0.015509	-0.020688	0.254490	-0.642195	2.001523
30	PLE_training/fall/color_left/trajectory_4004/000124.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000124.PNG	0.999476	0.019385	-0.015696	-0.020622	0.265322	-0.598703	2.004708
31	PLE_training/fall/color_left/trajectory_4004/000128.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000128.PNG	0.999648	0.015843	-0.015335	-0.014765	0.266587	-0.557795	2.000595
32	PLE_training/fall/color_left/trajectory_4004/000132.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000132.PNG	0.999710	0.011867	-0.018461	-0.009924	0.249138	-0.539499	1.988944
33	PLE_training/fall/color_left/trajectory_4004/000136.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000136.PNG	0.999503	0.010644	-0.027586	-0.010962	0.227751	-0.544080	1.970263
34	PLE_training/fall/color_left/trajectory_4004/000140.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000140.PNG	0.998875	0.012866	-0.042046	-0.017750	0.231936	-0.557464	1.944843
35	PLE_training/fall/color_left/trajectory_4004/000144.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000144.PNG	0.998050	0.017727	-0.054838	-0.023985	0.291895	-0.563265	1.909258
36	PLE_training/fall/color_left/trajectory_4004/000148.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000148.PNG	0.997611	0.023272	-0.060435	-0.024064	0.400667	-0.550794	1.861882
37	PLE_training/fall/color_left/trajectory_4004/000152.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000152.PNG	0.997703	0.027872	-0.059220	-0.017488	0.520331	-0.522084	1.807566
38	PLE_training/fall/color_left/trajectory_4004/000156.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000156.PNG	0.997940	0.030482	-0.055673	-0.009385	0.619000	-0.486712	1.750549
39	PLE_training/fall/color_left/trajectory_4004/000160.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000160.PNG	0.998053	0.031282	-0.053717	-0.005123	0.687339	-0.454395	1.691022
40	PLE_training/fall/color_left/trajectory_4004/000164.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000164.PNG	0.998093	0.030813	-0.053249	-0.005033	0.733104	-0.428642	1.628880
41	PLE_training/fall/color_left/trajectory_4004/000168.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000168.PNG	0.998127	0.029743	-0.053078	-0.006291	0.768397	-0.408472	1.564270
42	PLE_training/fall/color_left/trajectory_4004/000172.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000172.PNG	0.998224	0.028460	-0.052052	-0.005467	0.799703	-0.394036	1.497669
43	PLE_training/fall/color_left/trajectory_4004/000176.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000176.PNG	0.998377	0.026768	-0.050224	-0.002316	0.821702	-0.389886	1.431284
44	PLE_training/fall/color_left/trajectory_4004/000180.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000180.PNG	0.998615	0.024037	-0.046770	0.001487	0.831697	-0.389876	1.370504
45	PLE_training/fall/color_left/trajectory_4004/000184.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000184.PNG	0.999026	0.019362	-0.039596	0.002166	0.830768	-0.371719	1.321399
46	PLE_training/fall/color_left/trajectory_4004/000188.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000188.PNG	0.999516	0.013072	-0.028208	-0.000712	0.813816	-0.330669	1.284759
47	PLE_training/fall/color_left/trajectory_4004/000192.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000192.PNG	0.999852	0.006325	-0.014975	-0.005547	0.770896	-0.270859	1.264163
48	PLE_training/fall/color_left/trajectory_4004/000196.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000196.PNG	0.999943	0.001932	-0.007032	-0.007848	0.690469	-0.209091	1.265777
49	PLE_training/fall/color_left/trajectory_4004/000200.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000200.PNG	0.999960	0.000384	-0.005679	-0.006886	0.582206	-0.148496	1.280537
50	PLE_training/fall/color_left/trajectory_4004/000204.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000204.PNG	0.999946	0.001553	-0.009707	-0.003359	0.462444	-0.088115	1.298940
51	PLE_training/fall/color_left/trajectory_4004/000208.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000208.PNG	0.999912	0.003843	-0.012714	-0.000742	0.353454	-0.028075	1.316186
52	PLE_training/fall/color_left/trajectory_4004/000212.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000212.PNG	0.999900	0.006671	-0.012474	-0.000159	0.257046	0.035651	1.334608
53	PLE_training/fall/color_left/trajectory_4004/000216.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000216.PNG	0.999906	0.009798	-0.009493	-0.001274	0.164749	0.106802	1.355605
54	PLE_training/fall/color_left/trajectory_4004/000220.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000220.PNG	0.999910	0.011175	-0.006946	-0.002519	0.064596	0.185048	1.375976
55	PLE_training/fall/color_left/trajectory_4004/000224.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000224.PNG	0.999926	0.009955	-0.006089	-0.003343	-0.044823	0.264172	1.392907
56	PLE_training/fall/color_left/trajectory_4004/000228.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000228.PNG	0.999948	0.006383	-0.006987	-0.003786	-0.159444	0.335984	1.406952
57	PLE_training/fall/color_left/trajectory_4004/000232.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000232.PNG	0.999936	0.003718	-0.010106	-0.003611	-0.275520	0.392876	1.423190
58	PLE_training/fall/color_left/trajectory_4004/000236.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000236.PNG	0.999864	0.004222	-0.015715	-0.002677	-0.386782	0.437132	1.445811
59	PLE_training/fall/color_left/trajectory_4004/000240.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000240.PNG	0.999686	0.007833	-0.023759	-0.001078	-0.484388	0.478588	1.476737
60	PLE_training/fall/color_left/trajectory_4004/000244.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000244.PNG	0.999441	0.012562	-0.030918	0.002031	-0.553128	0.513788	1.514002
61	PLE_training/fall/color_left/trajectory_4004/000248.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000248.PNG	0.999348	0.015302	-0.031590	0.008460	-0.583105	0.524760	1.551653
62	PLE_training/fall/color_left/trajectory_4004/000252.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000252.PNG	0.999374	0.016111	-0.025348	0.018680	-0.590846	0.508297	1.586828
63	PLE_training/fall/color_left/trajectory_4004/000256.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000256.PNG	0.999287	0.015087	-0.015340	0.031014	-0.593209	0.473637	1.616750
64	PLE_training/fall/color_left/trajectory_4004/000260.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000260.PNG	0.999045	0.010829	-0.008028	0.041564	-0.594278	0.438771	1.639090
65	PLE_training/fall/color_left/trajectory_4004/000264.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000264.PNG	0.998753	0.002820	-0.003160	0.049747	-0.593018	0.391954	1.656680
66	PLE_training/fall/color_left/trajectory_4004/000268.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000268.PNG	0.998454	-0.006990	0.001600	0.055117	-0.588174	0.321323	1.674679
67	PLE_training/fall/color_left/trajectory_4004/000272.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000272.PNG	0.998324	-0.011347	0.008774	0.056059	-0.574824	0.231414	1.697824
68	PLE_training/fall/color_left/trajectory_4004/000276.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000276.PNG	0.998451	-0.008553	0.016834	0.052338	-0.563957	0.129560	1.718093
69	PLE_training/fall/color_left/trajectory_4004/000280.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000280.PNG	0.998710	-0.000883	0.023753	0.044868	-0.566426	0.031156	1.729614
70	PLE_training/fall/color_left/trajectory_4004/000284.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000284.PNG	0.998902	0.005279	0.028932	0.036475	-0.589379	-0.041872	1.727558
71	PLE_training/fall/color_left/trajectory_4004/000288.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000288.PNG	0.999031	0.008376	0.033159	0.027693	-0.620995	-0.094794	1.717103
72	PLE_training/fall/color_left/trajectory_4004/000292.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000292.PNG	0.999121	0.008530	0.036325	0.019130	-0.655777	-0.139106	1.702611
73	PLE_training/fall/color_left/trajectory_4004/000296.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000296.PNG	0.999251	0.007374	0.035808	0.012720	-0.701927	-0.178096	1.684450
74	PLE_training/fall/color_left/trajectory_4004/000300.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000300.PNG	0.999470	0.005388	0.030876	0.008788	-0.747326	-0.211488	1.666479
75	PLE_training/fall/color_left/trajectory_4004/000304.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000304.PNG	0.999721	0.002919	0.022445	0.006735	-0.775592	-0.238324	1.655927
76	PLE_training/fall/color_left/trajectory_4004/000308.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000308.PNG	0.999880	0.000762	0.014737	0.004666	-0.775307	-0.254727	1.660764
77	PLE_training/fall/color_left/trajectory_4004/000312.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000312.PNG	0.999958	-0.000869	0.008914	0.002129	-0.747981	-0.258942	1.679675
78	PLE_training/fall/color_left/trajectory_4004/000316.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000316.PNG	0.999986	-0.001916	0.004974	-0.000599	-0.698509	-0.250777	1.708613
79	PLE_training/fall/color_left/trajectory_4004/000320.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000320.PNG	0.999992	-0.001979	0.003154	-0.001105	-0.633418	-0.239282	1.744126
80	PLE_training/fall/color_left/trajectory_4004/000324.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000324.PNG	0.999991	-0.000824	0.003611	0.002126	-0.561369	-0.224609	1.783049
81	PLE_training/fall/color_left/trajectory_4004/000328.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000328.PNG	0.999940	0.001515	0.006251	0.008868	-0.491690	-0.198599	1.822787
82	PLE_training/fall/color_left/trajectory_4004/000332.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000332.PNG	0.999834	0.004018	0.009860	0.014754	-0.430821	-0.155554	1.860416
83	PLE_training/fall/color_left/trajectory_4004/000336.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000336.PNG	0.999759	0.005833	0.013529	0.016304	-0.379056	-0.098181	1.894583
84	PLE_training/fall/color_left/trajectory_4004/000340.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000340.PNG	0.999736	0.006860	0.017264	0.013530	-0.334851	-0.033762	1.925714
85	PLE_training/fall/color_left/trajectory_4004/000344.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000344.PNG	0.999742	0.007185	0.019643	0.008832	-0.301888	0.030238	1.953952
86	PLE_training/fall/color_left/trajectory_4004/000348.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000348.PNG	0.999784	0.006965	0.018996	0.004850	-0.280329	0.089362	1.980312
87	PLE_training/fall/color_left/trajectory_4004/000352.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000352.PNG	0.999863	0.006265	0.015236	0.001667	-0.259776	0.143028	2.007063
88	PLE_training/fall/color_left/trajectory_4004/000356.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000356.PNG	0.999937	0.005473	0.009797	-0.000786	-0.227786	0.189656	2.036214
89	PLE_training/fall/color_left/trajectory_4004/000360.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000360.PNG	0.999968	0.005158	0.005495	-0.002574	-0.176373	0.228222	2.068220
90	PLE_training/fall/color_left/trajectory_4004/000364.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000364.PNG	0.999975	0.005362	0.002659	-0.003686	-0.109199	0.261512	2.101004
91	PLE_training/fall/color_left/trajectory_4004/000368.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000368.PNG	0.999971	0.005734	0.001189	-0.004856	-0.032043	0.292875	2.132345
92	PLE_training/fall/color_left/trajectory_4004/000372.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000372.PNG	0.999948	0.005046	0.000667	-0.008799	0.047372	0.324740	2.160470
93	PLE_training/fall/color_left/trajectory_4004/000376.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000376.PNG	0.999865	0.002984	0.000944	-0.016145	0.122653	0.353900	2.185550
94	PLE_training/fall/color_left/trajectory_4004/000380.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000380.PNG	0.999664	0.000436	0.001452	-0.025882	0.185296	0.375872	2.209458
95	PLE_training/fall/color_left/trajectory_4004/000384.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000384.PNG	0.999427	0.001432	0.000622	-0.033807	0.223100	0.386304	2.235582
96	PLE_training/fall/color_left/trajectory_4004/000388.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000388.PNG	0.999219	0.007287	-0.001147	-0.038828	0.241713	0.398648	2.261229
97	PLE_training/fall/color_left/trajectory_4004/000392.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000392.PNG	0.999020	0.016706	-0.002735	-0.040899	0.245717	0.428814	2.278664
98	PLE_training/fall/color_left/trajectory_4004/000396.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000396.PNG	0.998938	0.022723	-0.004139	-0.039869	0.227154	0.472871	2.272157
99	PLE_training/fall/color_left/trajectory_4004/000400.JPEG	PLE_training/fall/stereo_disparity/trajectory_4004/000400.PNG	0.999071	0.023461	-0.006756	-0.035505	0.190216	0.501901	2.244241
