id camera_l disp qw qx qy qz tx ty tz
63 Kite_training/sunset/color_left/trajectory_1017/000256.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000256.PNG 0.999667 0.005944 0.024715 0.004342 -0.265016 -0.501663 2.04563
64 Kite_training/sunset/color_left/trajectory_1017/000260.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000260.PNG 0.999583 0.00456 0.028495 0.001133 -0.324207 -0.535728 2.008233
65 Kite_training/sunset/color_left/trajectory_1017/000264.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000264.PNG 0.999553 0.005162 0.029462 -0.000312 -0.394751 -0.579734 1.96419
66 Kite_training/sunset/color_left/trajectory_1017/000268.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000268.PNG 0.99957 0.006304 0.028649 -0.000272 -0.465258 -0.619606 1.917535
67 Kite_training/sunset/color_left/trajectory_1017/000272.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000272.PNG 0.999597 0.005494 0.027818 0.000981 -0.529224 -0.643343 1.871229
68 Kite_training/sunset/color_left/trajectory_1017/000276.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000276.PNG 0.999622 0.002546 0.027143 0.003533 -0.588278 -0.65621 1.822987
69 Kite_training/sunset/color_left/trajectory_1017/000280.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000280.PNG 0.999616 -0.001695 0.026784 0.006906 -0.644146 -0.661468 1.770241
70 Kite_training/sunset/color_left/trajectory_1017/000284.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000284.PNG 0.999585 -0.003851 0.027203 0.008702 -0.696105 -0.650956 1.713587
71 Kite_training/sunset/color_left/trajectory_1017/000288.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000288.PNG 0.999558 -0.003103 0.028403 0.008228 -0.743179 -0.6158 1.65638
72 Kite_training/sunset/color_left/trajectory_1017/000292.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000292.PNG 0.999529 0.000274 0.030162 0.005607 -0.784258 -0.551412 1.602273
73 Kite_training/sunset/color_left/trajectory_1017/000296.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000296.PNG 0.999497 0.004208 0.031288 0.003049 -0.821985 -0.475399 1.551051
74 Kite_training/sunset/color_left/trajectory_1017/000300.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000300.PNG 0.999488 0.007429 0.031074 0.001978 -0.85778 -0.401208 1.501366
75 Kite_training/sunset/color_left/trajectory_1017/000304.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000304.PNG 0.999509 0.009868 0.029651 0.002222 -0.889735 -0.329222 1.453571
76 Kite_training/sunset/color_left/trajectory_1017/000308.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000308.PNG 0.99955 0.010453 0.02801 0.002364 -0.914695 -0.257781 1.406827
77 Kite_training/sunset/color_left/trajectory_1017/000312.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000312.PNG 0.999607 0.008651 0.026611 0.00186 -0.93157 -0.191753 1.359843
78 Kite_training/sunset/color_left/trajectory_1017/000316.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000316.PNG 0.999666 0.004443 0.025456 0.000836 -0.940897 -0.138915 1.312242
79 Kite_training/sunset/color_left/trajectory_1017/000320.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000320.PNG 0.999712 9.8e-05 0.024015 -6.3e-05 -0.944254 -0.102049 1.266066
80 Kite_training/sunset/color_left/trajectory_1017/000324.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000324.PNG 0.999773 9.8e-05 0.021299 0.000218 -0.943185 -0.072442 1.226338
81 Kite_training/sunset/color_left/trajectory_1017/000328.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000328.PNG 0.999837 0.004886 0.017295 0.00158 -0.935824 -0.036521 1.196801
82 Kite_training/sunset/color_left/trajectory_1017/000332.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000332.PNG 0.999846 0.010723 0.013556 0.003033 -0.917742 -0.003203 1.174807
83 Kite_training/sunset/color_left/trajectory_1017/000336.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000336.PNG 0.999834 0.013377 0.011809 0.0036 -0.887378 0.004477 1.154323
84 Kite_training/sunset/color_left/trajectory_1017/000340.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000340.PNG 0.999841 0.012633 0.012172 0.003296 -0.849823 -0.024278 1.133695
85 Kite_training/sunset/color_left/trajectory_1017/000344.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000344.PNG 0.999858 0.009355 0.013806 0.002337 -0.811697 -0.076365 1.112565
86 Kite_training/sunset/color_left/trajectory_1017/000348.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000348.PNG 0.99987 0.004817 0.015368 0.001061 -0.777176 -0.124006 1.088803
87 Kite_training/sunset/color_left/trajectory_1017/000352.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000352.PNG 0.99986 -0.000814 0.016705 -0.000427 -0.745217 -0.166976 1.060716
88 Kite_training/sunset/color_left/trajectory_1017/000356.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000356.PNG 0.99984 -0.005144 0.017075 -0.001423 -0.715689 -0.203563 1.030805
89 Kite_training/sunset/color_left/trajectory_1017/000360.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000360.PNG 0.999861 -0.005442 0.015698 -0.001249 -0.688157 -0.225507 1.004717
90 Kite_training/sunset/color_left/trajectory_1017/000364.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000364.PNG 0.999919 -0.00162 0.012634 -4.8e-05 -0.660214 -0.223057 0.9871
91 Kite_training/sunset/color_left/trajectory_1017/000368.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000368.PNG 0.999952 0.0032 0.009193 0.001351 -0.627655 -0.201037 0.979089
92 Kite_training/sunset/color_left/trajectory_1017/000372.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000372.PNG 0.99996 0.005471 0.006792 0.002149 -0.587624 -0.173354 0.976979
93 Kite_training/sunset/color_left/trajectory_1017/000376.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000376.PNG 0.99997 0.00499 0.005513 0.002375 -0.541683 -0.14686 0.977241
94 Kite_training/sunset/color_left/trajectory_1017/000380.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000380.PNG 0.999981 0.002404 0.005286 0.002088 -0.491839 -0.125982 0.977756
95 Kite_training/sunset/color_left/trajectory_1017/000384.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000384.PNG 0.999983 0.000251 0.00573 0.001393 -0.440241 -0.108347 0.978467
96 Kite_training/sunset/color_left/trajectory_1017/000388.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000388.PNG 0.999977 -0.000848 0.006735 0.00031 -0.38819 -0.091632 0.979445
97 Kite_training/sunset/color_left/trajectory_1017/000392.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000392.PNG 0.999965 -0.000992 0.008204 -0.000943 -0.337166 -0.07462 0.980855
98 Kite_training/sunset/color_left/trajectory_1017/000396.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000396.PNG 0.99995 -0.000472 0.009866 -0.001684 -0.289376 -0.057691 0.983075
99 Kite_training/sunset/color_left/trajectory_1017/000400.JPEG Kite_training/sunset/stereo_disparity/trajectory_1017/000400.PNG 0.99993 0.00066 0.011678 -0.001787 -0.245681 -0.039394 0.986465
